timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count 
2021-06-04 17:30:36,"b""Come, learn what Google Certifications are, and how to earn them. We'll share tips and strategies for success.  Come learn how to get certified! \xe2\xad\x90\xe2\xad\x90\xe2\xad\x90  Register at https://t.co/xqBK4G0NSO  #GoogleWorkspace #Workspace #GreauxGoogle #myPD247 #LAEDCHAT #EdChat""",b'myPD247',"['GoogleWorkspace', 'Workspace', 'GreauxGoogle', 'myPD247', 'LAEDCHAT', 'EdChat']",,44,1,0
2021-06-04 17:30:26,"b""Something for the weekend \xf0\x9f\x8e\xa7 There's a great new episode of the @unprocast  https://t.co/Q1s6hyWHHU #Edchat #teaching https://t.co/YMOjQXaSNx""",b'TeacherooApp',"['Edchat', 'teaching']",,724,0,1
2021-06-04 17:29:46,b'\xf0\x9f\x86\x93#ERWC Professional Learning Workshops Online: https://t.co/8Q6LfvlQQf Teachers get certified with 3.0! Certified Teachers: get the 3.0 Update! Includes Secondary ELA/ELD Curriculum Modules! @MultilingualCA @CaProfLearning #ELAChat #EngChat #ELAELD #ELD #UDL #EdChat\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\x9c\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xf0\x9f\x92\x9b\xf0\x9f\xa7\xa1 https://t.co/TYU8fSDMId',b'CSU_ERWC',"['ERWC', 'ELAChat', 'EngChat', 'ELAELD', 'ELD', 'UDL', 'EdChat']",California,205,5,8
2021-06-04 17:28:51,b'Looking for self-care tips and healthy ways to recharge and reconnect with your work and your passions? Check out this week\xe2\x80\x99s @TCEA Ed Tech Club Podcast featuring our very own Danielle Sullivan! https://t.co/Hgk12wPwJt #edchat #teaching @DMSullivan00',b'CurriculumAssoc',"['edchat', 'teaching']","N. Billerica, MA",12960,1,1
2021-06-04 17:26:51,b'Stepping into the real world: Transitioning listening (IH Bucharest June 2021) https://t.co/RpON89ad7G via @sandymillin #efl #esl #edchat #eltchat',b'naomishema',"['efl', 'esl', 'edchat', 'eltchat']",Israel,2228,0,0
2021-06-04 17:24:02,b'\xf0\x9f\x98\x8b Celebrate #NationalDonutDay by teaching #Math with this simple and fun FREE lesson plan!  \xf0\x9f\x8d\xa9\xe2\x9e\x97\xf0\x9f\x8d\xa9\xe2\x9c\x96\xef\xb8\x8f\xf0\x9f\x8d\xa9\xe2\x9e\x96\xf0\x9f\x8d\xa9\xe2\x9e\x95\xf0\x9f\x8d\xa9  https://t.co/k2jY1enT6T   #DunkinDonutDay #Donut #EdChat #Educhat #DistanceLearning @AFTunion @AFTteach https://t.co/rW5zyyqrNq',b'sharemylesson',"['NationalDonutDay', 'Math', 'DunkinDonutDay', 'Donut', 'EdChat', 'Educhat', 'DistanceLearning']","Washington, DC",13874,1,1
2021-06-04 17:23:01,b'Great  advice here on building relationships #edtwitter #edchat https://t.co/bWmcBfjlwC',b'Griffin_OT',"['edtwitter', 'edchat']",United Kingdom,11285,0,2
2021-06-04 17:20:06,b'Questions For Continuous Improvement:  1. What are we aiming for?  2. Which strategies will help us reach the goals?  3. How will we celebrate small wins?  4. Are we there yet? #edchat',b'curriculumblog',['edchat'],"Fayetteville, Arkansas ",17800,3,15
2021-06-04 17:20:03,b'Our friends @TCEA invite you to check out https://t.co/ahryMIDYzE and kick your summer off right. Online conference begins June 13!  #metc #edtech #edchat #elemEd #EdPlus https://t.co/kYZYFefb7O',b'EducPlus',"['metc', 'edtech', 'edchat', 'elemEd', 'EdPlus']","St. Louis, MO",4692,0,0
2021-06-04 17:18:01,b'Shakespeare Festival @SDShakespeare Receives @sdhumanities Grant https://t.co/xZSuKV2Szz #humanities #reading #writing #discussion #education #arts #scholarship #highered #philosophy #research #learning #teaching #grant #lesson #edchat #amreading #amwriting #hifromsd',b'SDHumanities',"['humanities', 'reading', 'writing', 'discussion', 'education', 'arts', 'scholarship', 'highered', 'philosophy', 'research', 'learning', 'teaching', 'grant', 'lesson', 'edchat', 'amreading', 'amwriting', 'hifromsd']","Brookings, SD",1091,1,1
2021-06-04 17:16:01,"b'But by some measures, the shift to pass/fail grading didn\xe2\x80\x99t have the intended impact. Now that schools are pivoting back to traditional grades, not everyone is convinced that\xe2\x80\x99s the best move either. #highered #edchat https://t.co/69FlNDowC3'",b'HigherEdSurge',"['highered', 'edchat']","Portland, OR",22815,0,1
2021-06-04 17:06:16,"b""Big Education Ape: THE TOP BANANA: TODAY'S EDUCATION HEADLINES Friday, June 4, 2021 #REDFORED #tbats #edchat #K12 #learning #edleadership #edtech #engchat #literacy #edreform #TEACHTRUTH - https://t.co/4rxbQ1XRtE https://t.co/IJ94IONGNq""",b'coopmike48',"['REDFORED', 'tbats', 'edchat', 'K12', 'learning', 'edleadership', 'edtech', 'engchat', 'literacy', 'edreform', 'TEACHTRUTH']",California,7871,0,0
2021-06-04 17:05:46,"b'#teachers Looking for a fun way to wrap up the school season? Dive into our Oceans - Life and Livelihoods program to explore and celebrate the ocean in style, right from your own home! https://t.co/UiY1gd9Oy2 #liveitearth #onted #edchat #OntarioTeacher #onedchat #distancelearning https://t.co/lp3juVgXWu'",b'LiveItearth',"['teachers', 'liveitearth', 'onted', 'edchat', 'OntarioTeacher', 'onedchat', 'distancelearning']","Nelson, BC",1459,1,5
2021-06-04 17:05:36,b'Georgia Board of Education Votes to Censor American History #Edchat  https://t.co/zlo8cOc6DB',b'tomwhitby',['Edchat'],"LI, NY",79740,1,1
2021-06-04 17:04:03,"b'\xf0\x9f\x93\x9aBlog by @akrat423: Pushing Back, Pushing Forward: Diverse Books for Summer Reading. Become an advocate to increase diversity in the books educators teach. We invite you to upload your own resources and share them with your colleagues.  https://t.co/V7SBdiUCXH  #EdChat @AFTunion https://t.co/Hqbi3BZROc'",b'sharemylesson',['EdChat'],"Washington, DC",13874,1,1
2021-06-04 17:01:00,b'Epraise is designed to do 3 things\xf0\x9f\x91\x87  \xf0\x9f\x8c\x9f Motivate students \xf0\x9f\x93\xb2 Engage parents \xe2\x8f\xb0 Save teachers time  Keen to find out more? Get in touch with us at the link below.  https://t.co/mceP82ny5q  #halfterm #teachers #sltchat #edtech #edchat',b'epraiseUK',"['halfterm', 'teachers', 'sltchat', 'edtech', 'edchat']",Exeter,2034,0,1
2021-06-04 17:00:44,"b""Reminder following testing season: You don't fatten a pig by weighing it. Use your assessment and data to drive the right improvement! #edchat #learning""",b'coryg_lit',"['edchat', 'learning']",DFW,2,0,0
2021-06-04 17:00:36,"b""Do you value teacher time outside of the classroom? Teachers surveyed reduced their lesson preparation time by an average of 68% with #Off2Class. This impacts teachers' wellbeing and students' progress. Find out more: https://t.co/CHQC8KYEfk #edchat https://t.co/tqIhr0CjaG""",b'Off2Class',"['Off2Class', 'edchat']",Toronto/Valencia,571,0,0
2021-06-04 16:52:55,b'Building an end of middle school reflection choice board for my 8th graders.  What are some of your favorite end of year reflection activities? #edchat #waledchat @ERobbPrincipal @awfrench1 @Shaffer_LCPS @RaeHughart @ScottLewisITC @PHausEDU @LindaEdwardsi @Beyond_the_Desk',b'MrPStrunk',"['edchat', 'waledchat']","Winchester, VA",10117,3,12
2021-06-04 16:52:51,b'We look forward to seeing you at the Virtual World Conference in July/August of this year! Learn more and register today.   https://t.co/E3JOuvKzR9    #WCGTC21 #gtchat #edchat #gifted #gifteded #talentdevelopment',b'wcgtc',"['WCGTC21', 'gtchat', 'edchat', 'gifted', 'gifteded', 'talentdevelopment']","Bowling Green, KY",4391,0,2
2021-06-04 16:50:52,"b'@Newsela and @InsertLearning, a Powerful Combination #edtech #edchat https://t.co/ANUbuq6lb4'",b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1782,0,0
2021-06-04 16:49:16,"b'After a long, strange school year, it\xe2\x80\x99s more important than ever to ensure kids keep learning this summer. @summerlearning has compiled a robust directory of educational events designed to keep students engaged in their education. Check it out: https://t.co/QxZwNdfuhN #EdChat'",b'VernierST',['EdChat'],"Beaverton, Oregon",3297,2,1
2021-06-04 16:45:30,b'Do college application essays favor wealthier students? Answer: Yeeeep. https://t.co/w7RhX3LAMk #edchat #edtechchat',b'MJMadda',"['edchat', 'edtechchat']","SF (often in Chicago, LA, NYC)",8562,0,1
2021-06-04 16:41:59,b'YASSSS watch #Delaware\xe2\x80\x99s own #STEM Queen \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbe@JackieMeans24 on @CBSUnstoppable wooooo!!  \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\xa6\xbe\xf0\x9f\xa5\x87\xf0\x9f\x8e\xaf\xf0\x9f\x92\xaf   #k12 #science #WomenInSTEM #BlackInSTEM #BlackInChem #scied #edchat #satchat #gtchat #NGSS #NGSSChat #MissionUnstoppableTV https://t.co/otK4sMbThp',b'apoduvall',"['Delaware', 'STEM', 'k12', 'science', 'WomenInSTEM', 'BlackInSTEM', 'BlackInChem', 'scied', 'edchat', 'satchat', 'gtchat', 'NGSS', 'NGSSChat', 'MissionUnstoppableTV']","Delaware, USA",297,3,3
2021-06-04 16:39:34,"b'#NEASCforum webinar June 8th: ""Lessons in school leadership: What the pandemic has taught us""- panel discussion with #EdLeaders  #SchoolLeadership #EducationalLeadership #SuptChat #EdChat #SchoolImprovement  REGISTER - https://t.co/FoOHcjuW0z https://t.co/NizgkbKgbq'",b'neasc',"['NEASCforum', 'EdLeaders', 'SchoolLeadership', 'EducationalLeadership', 'SuptChat', 'EdChat', 'SchoolImprovement']","Burlington, MA",1584,0,3
2021-06-04 16:37:03,"b'""[Gov. Newsom\'s] plan to direct more money only to districts with the greatest concentration of low-income children is proving to be a tough sell so far to the Legislature."" #EdChat #CALeg  Read the full article here: https://t.co/aoB56k71yG'",b'PresidioComms',"['EdChat', 'CALeg']","Anaheim, CA",79,0,0
2021-06-04 16:30:38,"b'""When people read text, they only decode about 7% of meaning. That increases to 38% when listening. So, switching a piece of content from an email or a written guide to a podcast could lead to 500 percent better understanding."" Quick, accessible, consumable, PL #edchat'",b'kdyer13',['edchat'],near the Rocky Mountains,1898,0,0
2021-06-04 16:30:24,b'5 Reasons Your School Should Have a Flex Block:  1. Time for extra help 2. Student-centered learning 3. Class extensions 4. Career learning opportunities 5. Teaches life skills  Read more: https://t.co/xD8MvHcctr #edchat #K12 #reimaginetime',b'enrichstudents',"['edchat', 'K12', 'reimaginetime']",New Hampshire,2750,0,0
2021-06-04 16:30:01,b'ICYMI The Cyclops: How a single perspective shapes education policy https://t.co/nZN6EO4KP8 #ukedchat #edchat #edreform #education #aussieED',b'greg_ashman',"['ukedchat', 'edchat', 'edreform', 'education', 'aussieED']","Ballarat, Victoria",16820,0,1
2021-06-04 16:29:01,b'An impact that goes beyond the classroom \xf0\x9f\x92\x99 https://t.co/8YEUoY3Ce9   #SEL #Wellness #MentalWellness #Bullying #Classroom #DistanceLearning #Impact #EdChat https://t.co/jKxznens6T',b'ClassroomChamps',"['SEL', 'Wellness', 'MentalWellness', 'Bullying', 'Classroom', 'DistanceLearning', 'Impact', 'EdChat']",North America and Canada,7128,1,0
2021-06-04 16:28:25,"b""\xf0\x9f\x99\x8c We're honored to be recognized as a 2021 SIIA CODiE Award Finalist in four #edTech categories! Learn more: https://t.co/K4tOOfyLxP #edchat #sschat #ngsschat #prek #CODiE21 https://t.co/Yy8dVoVC9k""",b'bturner96',"['edTech', 'edchat', 'sschat', 'ngsschat', 'prek', 'CODiE21']",,43,0,0
2021-06-04 16:28:05,"b'great reminders about ""less is more"" when it comes to communication https://t.co/Q3pxlmGPhR #edchat @HammerMegan @EdRoadWarrior @amusone'",b'kdyer13',['edchat'],near the Rocky Mountains,1898,0,0
2021-06-04 16:25:02,b'#fridaymorning #education @DOEChancellor @NYCSchools @PathwaysInTech @PTECHNETWORK #weareptech Year 10 #ptech High School Diploma Is Historic during #COVID19 #coronavirus @rashidfdavis #edchat #edtech #edtechchat @EdTrust @EdTrustNY @BLACKSTEMUSA @BlackWomenSTEM https://t.co/DeOyospZ1M',b'rashidfdavis',"['fridaymorning', 'education', 'weareptech', 'ptech', 'COVID19', 'coronavirus', 'edchat', 'edtech', 'edtechchat']",,2414,0,2
2021-06-04 16:22:07,"b'Summer is here for many districts! Check out reads by @Madame_Esme, @ToddWhitaker, @micheeaton, @dintersmith, @mrronclark_, @kimbearden &amp; @JSerravallo #summerreading #edchat https://t.co/A5fKOlWYkj'",b'EdIncites',"['summerreading', 'edchat']",,250,0,1
2021-06-04 16:22:01,"b'Critical report, as educators and policymakers move towards more equitable, effective education systems.  Great stuff, Anja!  #edchat @loukaparry @VikasPota https://t.co/YJdXhOEBxr'",b'mjcraw',['edchat'],"Metro Detroit, USA",11773,1,5
2021-06-04 16:20:37,"b'Sneak Peek! @ayolives gives thanks to the teacher who helped kick off her journey in tap dancing. She\xe2\x80\x99ll tap to the music of Arturo O\xe2\x80\x99Farrill at ""Show Teachers the Love!"" this Monday at 6p.m. Teachers: the impact you make is lifelong. Join us: https://t.co/EggZylnf0Z #edchat https://t.co/LSHPo4ok4O'",b'AcademyforTeach',['edchat'],"New York, NY",624,0,1
2021-06-04 16:19:37,"b""@jacobchastain_ @socialstudiestx There are several positive educators I follow and admire including @mrdearybury, @Joe_Sanfelippo, @specialtechie, @sped_rockstar, @pnabbie, @MrsPortuneSays, @RobinColetrain and that's just for starters!! #teachertwitter #edchat""",b'CoachHolleyT',"['teachertwitter', 'edchat']","Aiken, SC",1553,0,5
2021-06-04 16:19:00,"b'Teachers ask us each year what they should do to close out their classes at the end of the year. The answer is, delightedly, \xe2\x80\x9cNothing. Really!\xe2\x80\x9d We do the heavy lifting for you.  Learn more: https://t.co/zOg78pgnmF #SummerBreak #EdChat #Education'",b'Edulastic',"['SummerBreak', 'EdChat', 'Education']","Fremont, CA",6639,0,0
2021-06-04 16:17:32,b'Amazing!\xc2\xa0 Our @NJGov @GovMurphy just called to congratulate our school for our ability to remain completely in-person during this #pandemic!\xc2\xa0 Fast approaching #summerbreak #promisingeverystudentafuture #181AllDayEveryDay #education #edchat @NJDOE @NJASA @Stockton @WilmU https://t.co/fXSKjS6mpf',b'CSMeyrick',"['pandemic', 'summerbreak', 'promisingeverystudentafuture', '181AllDayEveryDay', 'education', 'edchat']","New Jersey, USA",1813,3,34
2021-06-04 16:15:18,"b'\xe2\x80\x9cWe have learned so many things about humanity, about learning and about ourselves during this time that we must put it into practice moving forward.\xe2\x80\x9d Dr. Summer Stephens, @churchillcsd https://t.co/iecTtdnwWn @azkarla @think_in_policy @NevadaReady #EdChat #EdPolicy #FutureEd https://t.co/vtdOsNvfdT'",b'knowledgeworks',"['EdChat', 'EdPolicy', 'FutureEd']","Cincinnati, Ohio",15404,2,4
2021-06-04 16:11:39,"b""5 steps to build and strengthen students' networks https://t.co/oOk6f9vLJd via @eschoolnews #SIC #edchat""",b'SCSIC',"['SIC', 'edchat']","Columbia, SC, USA",3025,0,1
2021-06-04 16:11:16,b'15 Techniques to Help Kids with a Sporadic Memory https://t.co/jk378Rx5FZ via @lynch39083 #SIC #edchat',b'SCSIC',"['SIC', 'edchat']","Columbia, SC, USA",3025,0,0
2021-06-04 16:10:00,"b'#Phonics reading is essential to improve spelling, comprehension, and reading fluency\xe2\x80\x94not only speed but also accuracy. Best Reading Phonics is the best set of #childrensbooks to #TeachKids to read. Learn more: \xe2\x80\xa2 https://t.co/K3wn08N3TI \xe2\x80\xa2 #teachertips #edchat'",b'DCCED',"['Phonics', 'childrensbooks', 'TeachKids', 'teachertips', 'edchat']","Ottawa, Ontario",2979,0,0
2021-06-04 16:07:54,"b""Thank you, @JerseyCityTimes, for sharing the great news that Franklin School is coming to town! Read all about it! We're excited and have lots more to share at our next virtual open house on Tuesday, June 22, 11 am. Register here: https://t.co/jdnO9BhwiP #edtech #edchat https://t.co/kmpmeHBuiI https://t.co/jd53TO4nco""",b'franklinhs1872',"['edtech', 'edchat']",,4,0,0
2021-06-04 16:07:10,"b""You're Invited!  Join other inspirational MAT Leaders at the 2021 Shard Virtual Event.  Claim your invite here: https://t.co/GIOoncOK5f  #edTech #MIS #edChat #SBLTwitter #VirtualEvent #Webinar https://t.co/QTxjZ9NlBz""",b'Bromcom',"['edTech', 'MIS', 'edChat', 'SBLTwitter', 'VirtualEvent', 'Webinar']","Bromley, London",1242,1,0
2021-06-04 16:07:10,b'Save your seat to be a part of something special.   Listen to and interact with high quality speakers sharing their experiences and how Bromcom has supported their journey.  Register here: https://t.co/sY3AIH0KMy  #edTech #eduTwitter #edChat #MIS #SBLTwitter #VirtualEvent https://t.co/mNMlZxvU54',b'Bromcom',"['edTech', 'eduTwitter', 'edChat', 'MIS', 'SBLTwitter', 'VirtualEvent']","Bromley, London",1242,1,1
2021-06-04 16:05:24,"b'Expert book choices for 4th grade children with works by Tui T Sutherland, JK Rowling, Peter Brown, Rick Riordan, Vicki Lockwood, &amp;  Deborah Hopkinson #kidlit #EdChat https://t.co/V1dfY01VxI'",b'K12readinglist',"['kidlit', 'EdChat']",United States,4612,1,2
2021-06-04 16:05:04,"b'We updated our college and career resource page for students and families. The page includes a list of summer scholarship deadlines, college and career events, and much more.   English: https://t.co/NBnxR154T9 Spanish: https://t.co/A1XdrUwNn4  #collegeandcareer  #edchat https://t.co/ZElx4EymCB'",b'FamsInSchools',"['collegeandcareer', 'edchat']","Los Angeles, CA, 90017",3528,0,1
2021-06-04 16:04:21,"b'Not \xe2\x80\x9cjust a class\xe2\x80\x9d\xe2\x80\x94Connections builds social-emotional relationships among students and between students and teachers, says 2020 Texas High School Principal of the Year Jill Stafford (@jill325). https://t.co/aPVyOWFGMa #prinleaderchat  #apchat  #leadered #edchat #SchoolofThought'",b'EdMtoner',"['prinleaderchat', 'apchat', 'leadered', 'edchat', 'SchoolofThought']","Reston, VA",98,0,0
2021-06-04 16:04:02,b'For #ElementarySchool teachers: FREE lesson plans and activities to teach about the documents that shape our constitutional democracy:  https://t.co/GjrONLiuCb  #EdChat #socialstudies #civics @aftunion @AFTteach https://t.co/zFxawadq2E',b'sharemylesson',"['ElementarySchool', 'EdChat', 'socialstudies', 'civics']","Washington, DC",13874,1,2
2021-06-04 16:02:53,"b'""Read a really good book and write in a notebook every day. Do math problems, perform real science experiments, and then...get outside.""  #NationalPlayOutsideDay #EdChat #VirtualClassroom #RemoteLearning #COVID19 #OutdoorActivity https://t.co/DOCoD2W8jn'",b'teachmag',"['NationalPlayOutsideDay', 'EdChat', 'VirtualClassroom', 'RemoteLearning', 'COVID19', 'OutdoorActivity']",Canada,5817,0,0
2021-06-04 16:01:18,b'14 Digital Literacy Activities #edchat #edtech #digitalliteracy https://t.co/JrCWYc4Fjo https://t.co/vX3iQb6vFk',b'Popk_com',"['edchat', 'edtech', 'digitalliteracy']",Canada,4906,0,0
2021-06-04 16:01:04,"b'Get a jump on the upcoming fall semester with help from Blue Apple. For the remainder of the 2020-21 school year, save over 50% off the list price of each project. Buy for this school year and use for years to come! https://t.co/l6bizL3Djj #Edchat #Blueapple https://t.co/W04QylxIGe'",b'we_are_vaei',"['Edchat', 'Blueapple']","Grand Rapids, MI",660,0,0
2021-06-04 16:00:02,b'NEW POST Mundanisation: When old teapots are more interesting than ancient battles https://t.co/lTOoUdvFzA #ukedchat #edchat #edreform #education #aussieED',b'greg_ashman',"['ukedchat', 'edchat', 'edreform', 'education', 'aussieED']","Ballarat, Victoria",16820,0,0
2021-06-04 15:59:05,b'From @tomhanks who you and your students might recognize from a variety of war films\xe2\x80\xa6  #ushistory #untoldhistory #edchat #TulsaMassacre   https://t.co/PPHN1EWsUP',b'EdgeUSC',"['ushistory', 'untoldhistory', 'edchat', 'TulsaMassacre']","Los Angeles, CA",90,0,0
2021-06-04 15:59:00,"b""I4C: Author's Purpose Quiz. Online quiz, includes self checking. https://t.co/48fNKaqBPi #edtech #edchat #5thchat #langarts #ela #engchat #langarts #ela #reading #literature https://t.co/7Cjn9AlLN1""",b'internet4classr',"['edtech', 'edchat', '5thchat', 'langarts', 'ela', 'engchat', 'langarts', 'ela', 'reading', 'literature']","Memphis, TN",6967,0,0
2021-06-04 15:55:45,"b'""Here\xe2\x80\x99s what students hope you\xe2\x80\x99ll keep doing in the fall \xe2\x80\x94 and what they hope you\xe2\x80\x99ll drop."" from  a prior #LillyCon presenter @Flowerdarby. #higherEd #edChat  https://t.co/T4IcnbHgSM https://t.co/T4IcnbHgSM'",b'ITLC_Lilly',"['LillyCon', 'higherEd', 'edChat']","Chapel Hill, NC",690,2,4
2021-06-04 15:55:29,"b'The next app/website on the #summerdabble21 series could possibly be my favorite of all.   It\xe2\x80\x99s @canva  If you\xe2\x80\x99ve held of dabbling with Canva, get started today!  It\xe2\x80\x99s free!  Go here to sign up for your free educator account: https://t.co/7hT6yt21J5  #education #edchat https://t.co/yBwvTrOnFu'",b'mrbadura',"['summerdabble21', 'education', 'edchat']",United States,11785,2,2
2021-06-04 15:51:41,b'\xf0\x9f\x93\xa2Tune in at 7pm ET this evening on @WSHUPublicRadio  to hear @_DiaBryant discuss how educators and students managed the last school year and find out if school districts have what they need to help students stay on track moving forward. #EdChat #EdEquity https://t.co/JhvSgY3lki',b'EdTrustNY',"['EdChat', 'EdEquity']",New York,1658,1,1
2021-06-04 15:50:18,"b'Another reason why I #lovemyjob: Our #superstar leader  Congratulations on some well-deserved spotlight, @CarolAnnRibeiro!  #ThisIsK12Online #PassionForEducation #OneTeam #EdChat #w00tw00t https://t.co/fmiMS8kMK3'",b'storiewalsh',"['lovemyjob', 'superstar', 'ThisIsK12Online', 'PassionForEducation', 'OneTeam', 'EdChat', 'w00tw00t']",Massachusetts,377,0,0
2021-06-04 15:49:15,b'DriveSlides by @alicekeeler and @jmattmiller #edtech #edchat https://t.co/nvZmhjk8uC',b'eduappsandmore',"['edtech', 'edchat']","Oxford, MS",1782,0,0
2021-06-04 15:49:00,b'#Edchat   Basketball Mathematics\xe2\x80\x94and 4 Other Ways to Mix Movement and Learning  https://t.co/Roxxw0E0Pf',b'Academic_Gurus',['Edchat'],"Calgary, Alberta",772,0,0
2021-06-04 15:45:33,b'I am so proud of how dedicated the CES staff is. They did an amazing job facilitating this event for our students! #PLN #edchat #EdTwitter #TeachBetter #joyfulleader https://t.co/n0bU8CXjus',b'MadlenRizkalla',"['PLN', 'edchat', 'EdTwitter', 'TeachBetter', 'joyfulleader']",New Jersey,131,0,0
2021-06-04 15:40:00,"b'For inspiration and ideas on engaging your students next year, here is a list of articles that were written by some of our favorite trailblazing educators. https://t.co/nV1M3UBCkN #TEACHers #inspiration #edchat #education #summerreading #elemchat https://t.co/3zNZk6aU3F'",b'DefinedLearning',"['TEACHers', 'inspiration', 'edchat', 'education', 'summerreading', 'elemchat']","Chicago, IL",12029,1,1
2021-06-04 15:39:59,b'6 Ways to Introduce Students to App Development https://t.co/TaeddpQIbl #App #Development #students #coding #programming #STEM #EdTech #Edchat #careers #softwareDevelopment',b'RobotLABInc',"['App', 'Development', 'students', 'coding', 'programming', 'STEM', 'EdTech', 'Edchat', 'careers', 'softwareDevelopment']","San Francisco, CA",1741,2,1
2021-06-04 15:39:06,b'Support tutorial for https://t.co/L1pNfvR9eu: Adding a student name: https://t.co/5M9Z2RDrHT #edchat #edtech #HomeSchool #homeschooling #Edinburgh #socialenterprise #games #edtechchat #startup https://t.co/kXWOCpcMHJ',b'oodlu_tweets',"['edchat', 'edtech', 'HomeSchool', 'homeschooling', 'Edinburgh', 'socialenterprise', 'games', 'edtechchat', 'startup']",,587,0,0
2021-06-04 15:38:55,"b'I interviewed a teacher who is leaving the profession in one week.  I asked her why she was quitting.  Her response: \xe2\x80\x9cAs a teacher, I have been in a no-win situation this year.  I am working harder than ever, for less pay, and have been vilified for it.  NO THANK YOU!\xe2\x80\x9d #EdChat'",b'FixingEducation',['EdChat'],Midwest,57734,167,1255
2021-06-04 15:37:00,b'Did you miss our  chat with @GustafsonBrad ? Catch up here and join our community!  https://t.co/QZd3esfq48  #education #edchat #k12  #edutwitter #suptchat #educhat #futureready @thriveinedu',b'Rdene915',"['education', 'edchat', 'k12', 'edutwitter', 'suptchat', 'educhat', 'futureready']",Pittsburgh,29246,0,2
2021-06-04 15:35:29,"b'We love seeing #TheWalkingClassroom program promoted by our adopters! Especially love the Trail Passport and Walking &amp; Learning log the Eastern Shore YMCA in Onley, VA is using! Read the story: https://t.co/110VVyQb71 #edchat #ymca #afterschool #summerlearning https://t.co/5JvHFNmWmJ'",b'walkingclassrm',"['TheWalkingClassroom', 'edchat', 'ymca', 'afterschool', 'summerlearning']","Chapel Hill, NC",1459,0,2
2021-06-04 15:34:00,"b""Here's a quick idea of something you can use in the classroom, hopefully it gives you a bit of inspiration!  #ukedchat #science #nqtchat #ittchat #aussieED #edchat https://t.co/Hc9ETy4VS3""",b'teacherchalky1',"['ukedchat', 'science', 'nqtchat', 'ittchat', 'aussieED', 'edchat']",,5309,0,1
2021-06-04 15:31:05,b'A great morning of learning with @Jason_To &amp; @ms_defilippis. We are excited in @HPEschools to learn and lead about creating equity and improving the Ss experience for all learners. @fstsk8r @chrisleechss @DaveLanovaz #destreaming #equity #edchat #onted https://t.co/32MYP3wa4L',b'garden_rob',"['destreaming', 'equity', 'edchat', 'onted']","Prince Edward County, Ontario",510,6,21
2021-06-04 15:30:45,"b'@SCSIC Really appreciate articles that seek common ground and push against partisan bickering. As a teacher in a large urban district, I especially latched on to point #3: ""Helping teachers maintain high expectations for all students, regardless of race, ethnicity.."" #edchat #cuiedtech'",b'MikasaMark',"['edchat', 'cuiedtech']",,1,0,1
2021-06-04 15:30:25,b'MzTeachuh: Educational Links 6/4/21 https://t.co/CZT4eWkyYU #teaching #edchat #edtech #education #mzteachuh #SPED @edutopia @weareteachers @MindShiftKQED @edutechguys @the_edu_table @TeachThoughtPD @EducationDive @USCLeader @EdSurge @EdSource @educationweek @UKedchat',b'mzteachuh',"['teaching', 'edchat', 'edtech', 'education', 'mzteachuh', 'SPED']","California, USA",10290,0,0
2021-06-04 15:30:01,"b'Yesterdays top 3 conversations: #FoodTravelChat, #edchat, #Parkchat check them out now @ https://t.co/dQAR3c8LaQ'",b'iconohash',"['FoodTravelChat', 'edchat', 'Parkchat']",,274,0,0
2021-06-04 15:26:13,b'How to help students heal after the pandemic https://t.co/HRB2GKnc9V #edchat #K12',b'OHschoolboards',"['edchat', 'K12']","Columbus, OH",16225,0,1
2021-06-04 15:25:29,b'Advice | Who Chooses What Ed Tech to Buy for the College Classroom? https://t.co/jqvOVrWzR4  #edtech #edchat',b'learnlabslc',"['edtech', 'edchat']",Pittsburgh,1307,0,0
2021-06-04 15:24:58,"b'Whether you are playing in person or remotely, we have the perfect game to challenge your students!  Play our End of Year Games at: https://t.co/qfIRuYx51V  #TeacherResources #LessonPlanning #ActiveLearning #ChildEducation #EduChat #EducationMatters #TeachingandLearning #EdChat https://t.co/gagB4WumLf'",b'breakoutEDU',"['TeacherResources', 'LessonPlanning', 'ActiveLearning', 'ChildEducation', 'EduChat', 'EducationMatters', 'TeachingandLearning', 'EdChat']",,33282,0,4
2021-06-04 15:23:13,b'Check out my Pixton class photo! https://t.co/gv3xVN1cR6 #PixtonClassPhoto #edchat via @PixtonEDU @pgesflyers @mnelson3_nelson',b'mnelson3_nelson',"['PixtonClassPhoto', 'edchat']","Raleigh, NC",41,0,0
2021-06-04 15:22:03,"b'""Is public school enrollment set to make a comeback?"" What do you think? Let us know in the comments! #edchat #publicschool #privateschool #homeschool #CharterSchool #education #k12 #backtoschool https://t.co/ukVWV2PX5v'",b'Edficiency',"['edchat', 'publicschool', 'privateschool', 'homeschool', 'CharterSchool', 'education', 'k12', 'backtoschool']",Wisconsin,89,0,1
